date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:16:00	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:16:01%20GMT	http://lacheie.com/cdn/shop/files/a0ea2d67-67eb-4e4c-908a-f31f0947eade-1713766087-6625fec769942.png?v=1713766091&width=3200	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/a0ea2d67-67eb-4e4c-908a-f31f0947eade-1713766087-6625fec7699420a9c.png	(from https://lacheie.com/pages/recenzii)
00:16:02	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:16:02%20GMT	http://lacheie.com/cdn/shop/files/black-customer-reviews-facebook-post-2-1713766092-6625fecc4805b.png?v=1713766095&width=3200	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/black-customer-reviews-facebook-post-2-1713766092-6625fecc4805b9b05.png	(from https://lacheie.com/pages/recenzii)
00:16:02	867619/867619	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Jun%202024%2021:16:02%20GMT	https://lacheie.com/cdn/shop/files/a0ea2d67-67eb-4e4c-908a-f31f0947eade-1713766087-6625fec769942.png?v=1713766091&width=3200	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/a0ea2d67-67eb-4e4c-908a-f31f0947eade-1713766087-6625fec7699420a9c.png	(from https://lacheie.com/pages/recenzii)
00:16:04	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:16:04%20GMT	http://lacheie.com/cdn/shop/files/black-customer-reviews-facebook-post-1-1713766092-6625fecc00742.png?v=1716500697&width=3200	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/black-customer-reviews-facebook-post-1-1713766092-6625fecc0074232fa.png	(from https://lacheie.com/pages/recenzii)
00:16:04	164962/164962	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Jun%202024%2021:16:04%20GMT	https://lacheie.com/cdn/shop/files/black-customer-reviews-facebook-post-2-1713766092-6625fecc4805b.png?v=1713766095&width=3200	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/black-customer-reviews-facebook-post-2-1713766092-6625fecc4805b9b05.png	(from https://lacheie.com/pages/recenzii)
00:16:06	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:16:06%20GMT	http://lacheie.com/cdn/shop/files/3754499b-a781-4c51-8280-571ca4648c7e-1713766087-6625fec775359.png?v=1713766091&width=3200	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/3754499b-a781-4c51-8280-571ca4648c7e-1713766087-6625fec7753590a9c.png	(from https://lacheie.com/pages/recenzii)
00:16:06	223590/223590	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Jun%202024%2021:16:05%20GMT	https://lacheie.com/cdn/shop/files/black-customer-reviews-facebook-post-1-1713766092-6625fecc00742.png?v=1716500697&width=3200	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/black-customer-reviews-facebook-post-1-1713766092-6625fecc0074232fa.png	(from https://lacheie.com/pages/recenzii)
00:16:09	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:16:08%20GMT	http://lacheie.com/cdn/shop/files/2409028b-9589-44c0-9c9d-8b638e55b807-1713766081-6625fec12ad1e.png?v=1713766084&width=3200	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/2409028b-9589-44c0-9c9d-8b638e55b807-1713766081-6625fec12ad1ef6aa.png	(from https://lacheie.com/pages/recenzii)
00:16:09	1289201/1289201	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Jun%202024%2021:16:08%20GMT	https://lacheie.com/cdn/shop/files/3754499b-a781-4c51-8280-571ca4648c7e-1713766087-6625fec775359.png?v=1713766091&width=3200	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/3754499b-a781-4c51-8280-571ca4648c7e-1713766087-6625fec7753590a9c.png	(from https://lacheie.com/pages/recenzii)
00:16:11	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:16:11%20GMT	http://lacheie.com/cdn/shop/files/2733baf3-d005-4804-b9bd-c8f458ed5ad2-1713766080-6625fec0ca99c.png?v=1713766084&width=3200	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/2733baf3-d005-4804-b9bd-c8f458ed5ad2-1713766080-6625fec0ca99cf6aa.png	(from https://lacheie.com/pages/recenzii)
00:16:11	744952/744952	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Jun%202024%2021:16:11%20GMT	https://lacheie.com/cdn/shop/files/2409028b-9589-44c0-9c9d-8b638e55b807-1713766081-6625fec12ad1e.png?v=1713766084&width=3200	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/2409028b-9589-44c0-9c9d-8b638e55b807-1713766081-6625fec12ad1ef6aa.png	(from https://lacheie.com/pages/recenzii)
00:16:13	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:16:13%20GMT	http://lacheie.com/cdn/shop/files/16c1ac7f-f1b6-4da3-8f23-ecc24c779bf9-1713766075-6625febb1a8e5.png?v=1713766078&width=3200	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/16c1ac7f-f1b6-4da3-8f23-ecc24c779bf9-1713766075-6625febb1a8e56660.png	(from https://lacheie.com/pages/recenzii)
00:16:13	762334/762334	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Jun%202024%2021:16:13%20GMT	https://lacheie.com/cdn/shop/files/2733baf3-d005-4804-b9bd-c8f458ed5ad2-1713766080-6625fec0ca99c.png?v=1713766084&width=3200	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/2733baf3-d005-4804-b9bd-c8f458ed5ad2-1713766080-6625fec0ca99cf6aa.png	(from https://lacheie.com/pages/recenzii)
00:16:15	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:16:15%20GMT	http://lacheie.com/cdn/shop/files/4f908a5d-ad92-4c4b-9600-e57a1d4bad16-1713766068-6625feb4330d3.png?v=1713766072&width=3200	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/4f908a5d-ad92-4c4b-9600-e57a1d4bad16-1713766068-6625feb4330d3d119.png	(from https://lacheie.com/pages/recenzii)
00:16:15	1066992/1066992	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Jun%202024%2021:16:15%20GMT	https://lacheie.com/cdn/shop/files/16c1ac7f-f1b6-4da3-8f23-ecc24c779bf9-1713766075-6625febb1a8e5.png?v=1713766078&width=3200	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/16c1ac7f-f1b6-4da3-8f23-ecc24c779bf9-1713766075-6625febb1a8e56660.png	(from https://lacheie.com/pages/recenzii)
00:16:17	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:16:17%20GMT	http://lacheie.com/cdn/shop/files/4dd3730f-045b-4211-893f-be19a6650e8f-1713766068-6625feb432b68.png?v=1713766072&width=3200	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/4dd3730f-045b-4211-893f-be19a6650e8f-1713766068-6625feb432b68d119.png	(from https://lacheie.com/pages/recenzii)
00:16:17	890654/890654	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Jun%202024%2021:16:16%20GMT	https://lacheie.com/cdn/shop/files/4f908a5d-ad92-4c4b-9600-e57a1d4bad16-1713766068-6625feb4330d3.png?v=1713766072&width=3200	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/4f908a5d-ad92-4c4b-9600-e57a1d4bad16-1713766068-6625feb4330d3d119.png	(from https://lacheie.com/pages/recenzii)
00:16:19	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:16:19%20GMT	http://lacheie.com/cdn/shop/files/7b5d3cf0-704a-4142-9632-9c03ac25a18e-1713766074-6625febadfb12.png?v=1713766079&width=3200	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/7b5d3cf0-704a-4142-9632-9c03ac25a18e-1713766074-6625febadfb12ded4.png	(from https://lacheie.com/pages/recenzii)
00:16:19	1181716/1181716	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Jun%202024%2021:16:19%20GMT	https://lacheie.com/cdn/shop/files/4dd3730f-045b-4211-893f-be19a6650e8f-1713766068-6625feb432b68.png?v=1713766072&width=3200	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/4dd3730f-045b-4211-893f-be19a6650e8f-1713766068-6625feb432b68d119.png	(from https://lacheie.com/pages/recenzii)
00:16:21	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:16:21%20GMT	http://lacheie.com/cdn/shop/files/C7A0DDC6-579A-469B-8184-012DAB8B06FB.png?v=1713766771&width=3200	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/C7A0DDC6-579A-469B-8184-012DAB8B06FB4dae.png	(from https://lacheie.com/pages/recenzii)
00:16:21	994200/994200	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Jun%202024%2021:16:20%20GMT	https://lacheie.com/cdn/shop/files/7b5d3cf0-704a-4142-9632-9c03ac25a18e-1713766074-6625febadfb12.png?v=1713766079&width=3200	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/7b5d3cf0-704a-4142-9632-9c03ac25a18e-1713766074-6625febadfb12ded4.png	(from https://lacheie.com/pages/recenzii)
00:16:23	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:16:23%20GMT	http://lacheie.com/cdn/shop/files/Black_Customer_Reviews_Facebook_Post.png?v=1716500698&width=3200	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/Black_Customer_Reviews_Facebook_Postcff2.png	(from https://lacheie.com/pages/recenzii)
00:16:23	914746/914746	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Jun%202024%2021:16:22%20GMT	https://lacheie.com/cdn/shop/files/C7A0DDC6-579A-469B-8184-012DAB8B06FB.png?v=1713766771&width=3200	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/C7A0DDC6-579A-469B-8184-012DAB8B06FB4dae.png	(from https://lacheie.com/pages/recenzii)
00:16:25	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:16:25%20GMT	http://lacheie.com/cdn/shop/files/E3C20E27-9E8B-4E60-B4D3-2D00799E1A3B.png?v=1713766758&width=3200	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/E3C20E27-9E8B-4E60-B4D3-2D00799E1A3Bdea5.png	(from https://lacheie.com/pages/recenzii)
00:16:25	604970/604970	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Jun%202024%2021:16:25%20GMT	https://lacheie.com/cdn/shop/files/Black_Customer_Reviews_Facebook_Post.png?v=1716500698&width=3200	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/Black_Customer_Reviews_Facebook_Postcff2.png	(from https://lacheie.com/pages/recenzii)
00:16:27	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:16:27%20GMT	http://lacheie.com/cdn/shop/files/C8E825A1-1ABF-4E23-8110-B1EE026E1506.png?v=1713766715&width=3200	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/C8E825A1-1ABF-4E23-8110-B1EE026E150652e9.png	(from https://lacheie.com/pages/recenzii)
00:16:27	678749/678749	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Jun%202024%2021:16:26%20GMT	https://lacheie.com/cdn/shop/files/E3C20E27-9E8B-4E60-B4D3-2D00799E1A3B.png?v=1713766758&width=3200	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/E3C20E27-9E8B-4E60-B4D3-2D00799E1A3Bdea5.png	(from https://lacheie.com/pages/recenzii)
00:16:29	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:16:29%20GMT	http://lacheie.com/cdn/shop/files/CBCA2059-9184-4D48-9776-AF871A70EABA.png?v=1713766738&width=3200	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/CBCA2059-9184-4D48-9776-AF871A70EABAc25e.png	(from https://lacheie.com/pages/recenzii)
00:16:29	625892/625892	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Jun%202024%2021:16:29%20GMT	https://lacheie.com/cdn/shop/files/C8E825A1-1ABF-4E23-8110-B1EE026E1506.png?v=1713766715&width=3200	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/C8E825A1-1ABF-4E23-8110-B1EE026E150652e9.png	(from https://lacheie.com/pages/recenzii)
00:16:31	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:16:31%20GMT	http://lacheie.com/cdn/shop/t/2/assets/section-contact-form.css?v=124756058432495035521713257168	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/t/2/assets/section-contact-form8742.css	(from https://lacheie.com/pages/contact)
00:16:31	770627/770627	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Jun%202024%2021:16:30%20GMT	https://lacheie.com/cdn/shop/files/CBCA2059-9184-4D48-9776-AF871A70EABA.png?v=1713766738&width=3200	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/CBCA2059-9184-4D48-9776-AF871A70EABAc25e.png	(from https://lacheie.com/pages/recenzii)
00:16:31	562/562	---MCZ	200	added ('OK')	text/css	date:Fri,%2028%20Jun%202024%2008:28:13%20GMT	https://lacheie.com/cdn/shop/t/2/assets/section-contact-form.css?v=124756058432495035521713257168	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/t/2/assets/section-contact-form8742.css	(from https://lacheie.com/pages/contact)
00:16:32	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:W/%22cacheable:b8b75de2950a414f6ee9ec18b7e565b9%22	https://lacheie.com/products/e.js	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/products/e.js	(from https://lacheie.com/products/3-reclame-1?_pos=1&_psq=1&_ss=e&_v=1.0)
00:16:32	261410/261410	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:33328e2d0e2f7e5999a12ca3daf2dcc3%22	https://lacheie.com/products/3-reclame-1	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/products/3-reclame-1.html	(from https://lacheie.com/products/3-reclame-1?_pos=1&_psq=1&_ss=e&_v=1.0)
00:16:32	172245/172245	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:4f141c35ac77614653f78fd1a3a0da29%22	https://lacheie.com/products/heet/	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/products/heet/index.html	(from https://lacheie.com/products/3-reclame-1?_pos=1&_psq=1&_ss=e&_v=1.0)
00:16:32	314/314	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:63f3111d2fc7160da825013f4eeb7448%22	https://lacheie.com/products/3-reclame-1.oembed	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/products/3-reclame-1.oembed	(from https://lacheie.com/products/3-reclame-1?_pos=1&_psq=1&_ss=e&_v=1.0)
00:16:33	12302/12302	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2013%20May%202024%2022:11:29%20GMT	https://cdn.shopify.com/extensions/623be345-6c9f-490d-a05f-a6c3ee264b1d/coly-additional-order-form-3/assets/coly-app.min.js	C:/Users/didas/OneDrive/Desktop/lacheie/cdn.shopify.com/extensions/623be345-6c9f-490d-a05f-a6c3ee264b1d/coly-additional-order-form-3/assets/coly-app.min.js	(from https://lacheie.com/products/3-reclame-1?_pos=1&_psq=1&_ss=e&_v=1.0)
00:16:33	2388/2388	---MCZ	200	added ('OK')	text/css	date:Mon,%2013%20May%202024%2018:08:56%20GMT	https://cdn.shopify.com/extensions/623be345-6c9f-490d-a05f-a6c3ee264b1d/coly-additional-order-form-3/assets/coly-app.css	C:/Users/didas/OneDrive/Desktop/lacheie/cdn.shopify.com/extensions/623be345-6c9f-490d-a05f-a6c3ee264b1d/coly-additional-order-form-3/assets/coly-app.css	(from https://lacheie.com/products/3-reclame-1?_pos=1&_psq=1&_ss=e&_v=1.0)
00:16:33	172245/172245	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:4f141c35ac77614653f78fd1a3a0da29%22	https://lacheie.com/products/POST	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/products/POST	(from https://lacheie.com/products/3-reclame-1?_pos=1&_psq=1&_ss=e&_v=1.0)
00:16:35	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:16:34%20GMT	http://lacheie.com/cdn/shop/t/2/assets/section-main-product.css?v=133064301994206342221713257168	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/t/2/assets/section-main-product42fb.css	(from https://lacheie.com/products/3-reclame-1?_pos=1&_psq=1&_ss=e&_v=1.0)
00:16:35	172245/172245	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:4f141c35ac77614653f78fd1a3a0da29%22	https://lacheie.com/products/Trident/	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/products/Trident/index.html	(from https://lacheie.com/products/3-reclame-1?_pos=1&_psq=1&_ss=e&_v=1.0)
00:16:36	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:16:36%20GMT	http://lacheie.com/cdn/shop/t/2/assets/component-rating.css?v=179577762467860590411713257167	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/t/2/assets/component-ratingb1ea.css	(from https://lacheie.com/products/3-reclame-1?_pos=1&_psq=1&_ss=e&_v=1.0)
00:16:36	27046/27046	---MCZ	200	added ('OK')	text/css	date:Sun,%2030%20Jun%202024%2018:40:55%20GMT	https://lacheie.com/cdn/shop/t/2/assets/section-main-product.css?v=133064301994206342221713257168	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/t/2/assets/section-main-product42fb.css	(from https://lacheie.com/products/3-reclame-1?_pos=1&_psq=1&_ss=e&_v=1.0)
00:16:36	1103/1103	---MCZ	200	added ('OK')	text/css	date:Sun,%2023%20Jun%202024%2018:15:03%20GMT	https://lacheie.com/cdn/shop/t/2/assets/component-rating.css?v=179577762467860590411713257167	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/t/2/assets/component-ratingb1ea.css	(from https://lacheie.com/products/3-reclame-1?_pos=1&_psq=1&_ss=e&_v=1.0)
00:16:36	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:16:37%20GMT	http://lacheie.com/cdn/shop/t/2/assets/component-deferred-media.css?v=14096082462203297471713257167	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/t/2/assets/component-deferred-mediaee89.css	(from https://lacheie.com/products/3-reclame-1?_pos=1&_psq=1&_ss=e&_v=1.0)
00:16:36	2304/2304	---MCZ	200	added ('OK')	text/css	date:Sat,%2029%20Jun%202024%2015:06:59%20GMT	https://lacheie.com/cdn/shop/t/2/assets/component-deferred-media.css?v=14096082462203297471713257167	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/t/2/assets/component-deferred-mediaee89.css	(from https://lacheie.com/products/3-reclame-1?_pos=1&_psq=1&_ss=e&_v=1.0)
00:16:36	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:16:37%20GMT	http://lacheie.com/cdn/shop/t/2/assets/product-info.js?v=125122232605238659181713257167	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/t/2/assets/product-info2211.js	(from https://lacheie.com/products/3-reclame-1?_pos=1&_psq=1&_ss=e&_v=1.0)
00:16:37	2996/2996	---MCZ	200	added ('OK')	text/javascript	date:Sun,%2030%20Jun%202024%2018:40:55%20GMT	https://lacheie.com/cdn/shop/t/2/assets/product-info.js?v=125122232605238659181713257167	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/t/2/assets/product-info2211.js	(from https://lacheie.com/products/3-reclame-1?_pos=1&_psq=1&_ss=e&_v=1.0)
00:16:37	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:16:38%20GMT	http://lacheie.com/cdn/shop/t/2/assets/product-form.js?v=133081758708377679181713257167	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/t/2/assets/product-form9395.js	(from https://lacheie.com/products/3-reclame-1?_pos=1&_psq=1&_ss=e&_v=1.0)
00:16:37	3137/3137	---MCZ	200	added ('OK')	text/javascript	date:Sun,%2030%20Jun%202024%2018:40:55%20GMT	https://lacheie.com/cdn/shop/t/2/assets/product-form.js?v=133081758708377679181713257167	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/t/2/assets/product-form9395.js	(from https://lacheie.com/products/3-reclame-1?_pos=1&_psq=1&_ss=e&_v=1.0)
00:16:37	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:16:38%20GMT	http://lacheie.com/cdn/shop/t/2/assets/component-pickup-availability.css?v=34645222959864780961713257167	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/t/2/assets/component-pickup-availabilityd123.css	(from https://lacheie.com/products/3-reclame-1?_pos=1&_psq=1&_ss=e&_v=1.0)
00:16:38	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:16:39%20GMT	http://lacheie.com/cdn/shop/t/2/assets/pickup-availability.js?v=66138958121968076331713257167	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/t/2/assets/pickup-availabilityff7e.js	(from https://lacheie.com/products/3-reclame-1?_pos=1&_psq=1&_ss=e&_v=1.0)
00:16:38	3045/3045	---MCZ	200	added ('OK')	text/css	date:Fri,%2028%20Jun%202024%2015:43:21%20GMT	https://lacheie.com/cdn/shop/t/2/assets/component-pickup-availability.css?v=34645222959864780961713257167	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/t/2/assets/component-pickup-availabilityd123.css	(from https://lacheie.com/products/3-reclame-1?_pos=1&_psq=1&_ss=e&_v=1.0)
00:16:38	2904/2904	---MCZ	200	added ('OK')	text/javascript	date:Sun,%2030%20Jun%202024%2018:40:55%20GMT	https://lacheie.com/cdn/shop/t/2/assets/pickup-availability.js?v=66138958121968076331713257167	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/t/2/assets/pickup-availabilityff7e.js	(from https://lacheie.com/products/3-reclame-1?_pos=1&_psq=1&_ss=e&_v=1.0)
00:16:38	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:16:39%20GMT	http://lacheie.com/cdn/fonts/fjalla_one/fjallaone_n4.e3b041743e726c1cef3b3ab9921402e93cd8f733.woff2?h1=YTY5ZWZkLTBjLmFjY291bnQubXlzaG9waWZ5LmNvbQ&h2=bGFjaGVpZS5jb20&hmac=3d68538c93f46686ffaec9136048f4b36d94602676232b9d8023426ce762f0c3	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/fonts/fjalla_one/fjallaone_n4.e3b041743e726c1cef3b3ab9921402e93cd8f733bc8b.woff2	(from https://lacheie.com/products/3-reclame-1?_pos=1&_psq=1&_ss=e&_v=1.0)
00:16:38	18072/18072	---M--	200	added ('OK')	font/woff2	date:Thu,%2013%20Jun%202024%2006:18:28%20GMT	https://lacheie.com/cdn/fonts/fjalla_one/fjallaone_n4.e3b041743e726c1cef3b3ab9921402e93cd8f733.woff2?h1=YTY5ZWZkLTBjLmFjY291bnQubXlzaG9waWZ5LmNvbQ&h2=bGFjaGVpZS5jb20&hmac=3d68538c93f46686ffaec9136048f4b36d94602676232b9d8023426ce762f0c3	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/fonts/fjalla_one/fjallaone_n4.e3b041743e726c1cef3b3ab9921402e93cd8f733bc8b.woff2	(from https://lacheie.com/products/3-reclame-1?_pos=1&_psq=1&_ss=e&_v=1.0)
00:16:39	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:16:39%20GMT	http://lacheie.com/cdn/fonts/fjalla_one/fjallaone_n4.bed9b46f46027aa055f567c064cca454e8db0b22.woff?h1=YTY5ZWZkLTBjLmFjY291bnQubXlzaG9waWZ5LmNvbQ&h2=bGFjaGVpZS5jb20&hmac=bc14d24b342529ec946323548ab05e90cf5905afb3b854165ae2d7ae32860501	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/fonts/fjalla_one/fjallaone_n4.bed9b46f46027aa055f567c064cca454e8db0b223e44.woff	(from https://lacheie.com/products/3-reclame-1?_pos=1&_psq=1&_ss=e&_v=1.0)
00:16:39	18052/18052	---M--	200	added ('OK')	font/woff2	date:Mon,%2013%20May%202024%2016:55:24%20GMT	https://lacheie.com/cdn/fonts/fjalla_one/fjallaone_n4.bed9b46f46027aa055f567c064cca454e8db0b22.woff?h1=YTY5ZWZkLTBjLmFjY291bnQubXlzaG9waWZ5LmNvbQ&h2=bGFjaGVpZS5jb20&hmac=bc14d24b342529ec946323548ab05e90cf5905afb3b854165ae2d7ae32860501	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/fonts/fjalla_one/fjallaone_n4.bed9b46f46027aa055f567c064cca454e8db0b223e44.woff	(from https://lacheie.com/products/3-reclame-1?_pos=1&_psq=1&_ss=e&_v=1.0)
00:16:40	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:16:40%20GMT	http://lacheie.com/cdn/shop/files/6B7C003C-E3C2-487A-9AF0-DD21CD29858D.png?v=1716500695	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/6B7C003C-E3C2-487A-9AF0-DD21CD29858Dfbb9.png	(from https://lacheie.com/products/3-reclame-1?_pos=1&_psq=1&_ss=e&_v=1.0)
00:16:41	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:16:41%20GMT	http://lacheie.com/cdn/shop/files/76A7BBD1-8AD4-467A-A4A1-CE27078EB208.png?v=1716500694	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/76A7BBD1-8AD4-467A-A4A1-CE27078EB2080b49.png	(from https://lacheie.com/products/3-reclame-1?_pos=1&_psq=1&_ss=e&_v=1.0)
